7.013519e-05 7.013519e-05 -8.351888e-02
7.026376e-05 7.026376e-05 3.210630e-02
7.038254e-05 7.038254e-05 1.220719e-01
7.050740e-05 7.050740e-05 1.445320e-01
7.064930e-05 7.064930e-05 6.887548e-02
7.077568e-05 7.077568e-05 -4.590465e-02
7.089244e-05 7.089244e-05 -1.297869e-01
7.102091e-05 7.102091e-05 -1.439678e-01
7.116440e-05 7.116440e-05 -5.842993e-02
7.129102e-05 7.129102e-05 5.723839e-02
7.140924e-05 7.140924e-05 1.349445e-01
7.153872e-05 7.153872e-05 1.367124e-01
7.168496e-05 7.168496e-05 3.913741e-02
7.181134e-05 7.181134e-05 -7.512612e-02
7.193372e-05 7.193372e-05 -1.432210e-01
7.206459e-05 7.206459e-05 -1.262244e-01
7.222770e-05 7.222770e-05 -2.755800e-03
7.235637e-05 7.235637e-05 1.048723e-01
7.249401e-05 7.249401e-05 1.443276e-01
7.262122e-05 7.262122e-05 8.804261e-02
7.275142e-05 7.275142e-05 -2.601708e-02
7.287149e-05 7.287149e-05 -1.206233e-01
7.299655e-05 7.299655e-05 -1.502214e-01
7.313786e-05 7.313786e-05 -8.154875e-02
7.326568e-05 7.326568e-05 3.379919e-02
7.338409e-05 7.338409e-05 1.228467e-01
7.350920e-05 7.350920e-05 1.441647e-01
7.365138e-05 7.365138e-05 6.715785e-02
7.377776e-05 7.377776e-05 -4.773927e-02
7.389426e-05 7.389426e-05 -1.306290e-01
7.402317e-05 7.402317e-05 -1.433624e-01
